"","location_origin","location_dest","Month","DayofMonth","DepDelay","Cancelled","WeatherDelay"
"42185","Boston MA","Atlanta GA",1,12,-26,1,0
"42186","Boston MA","Atlanta GA",9,15,74,0,0
"42187","Boston MA","Atlanta GA",6,20,257,0,0
"42188","Boston MA","Atlanta GA",10,28,185,0,0
"42189","Boston MA","Atlanta GA",5,21,0,0,0
"42190","Boston MA","Atlanta GA",4,16,79,0,0
"42191","Boston MA","Atlanta GA",2,4,33,0,0
"42192","Boston MA","Atlanta GA",2,28,-15,0,0
"42193","Boston MA","Atlanta GA",4,4,575,1,0
"42194","Boston MA","Atlanta GA",8,31,-67,0,0
"42195","Boston MA","Atlanta GA",8,10,1037,0,16
"42196","Boston MA","Atlanta GA",1,30,-62,0,0
"42197","Boston MA","Atlanta GA",11,15,54,0,0
"42198","Boston MA","Atlanta GA",3,22,-24,1,0
"42199","Boston MA","Atlanta GA",3,13,-20,0,0
"42200","Boston MA","Atlanta GA",8,19,33,0,0
"42201","Boston MA","Atlanta GA",9,12,89,0,0
"42202","Boston MA","Atlanta GA",7,8,289,0,0
"42203","Boston MA","Atlanta GA",8,22,95,0,0
"42204","Boston MA","Atlanta GA",6,16,303,0,0
"42205","Boston MA","Atlanta GA",5,2,173,0,0
"42206","Boston MA","Atlanta GA",8,9,43,0,0
"42207","Boston MA","Atlanta GA",5,30,-53,0,0
"42208","Boston MA","Atlanta GA",7,24,731,0,0
"42209","Boston MA","Atlanta GA",11,10,-27,0,0
"42210","Boston MA","Atlanta GA",11,18,-77,0,0
"42211","Boston MA","Atlanta GA",4,29,306,1,0
"42212","Boston MA","Atlanta GA",9,19,49,0,0
"42213","Boston MA","Atlanta GA",1,25,297,0,0
"42214","Boston MA","Atlanta GA",3,24,72,0,0
"42215","Boston MA","Atlanta GA",2,11,80,0,103
"42216","Boston MA","Atlanta GA",7,10,457,0,0
"42217","Boston MA","Atlanta GA",7,1,28,0,0
"42218","Boston MA","Chicago IL",2,16,92,0,0
"42219","Boston MA","Chicago IL",2,4,627,6,0
"42220","Boston MA","Chicago IL",4,15,110,1,0
"42221","Boston MA","Chicago IL",10,15,297,0,0
"42222","Boston MA","Chicago IL",10,17,-68,1,0
"42223","Boston MA","Chicago IL",5,15,74,0,0
"42224","Boston MA","Chicago IL",8,26,35,0,0
"42225","Boston MA","Chicago IL",12,12,14,0,0
"42226","Boston MA","Chicago IL",10,10,-79,0,0
"42227","Boston MA","Chicago IL",9,28,76,0,0
"42228","Boston MA","Chicago IL",4,22,326,0,0
"42229","Boston MA","Chicago IL",6,11,273,1,0
"42230","Boston MA","Chicago IL",9,14,1065,1,0
"42231","Boston MA","Chicago IL",3,14,-11,0,0
"42232","Boston MA","Chicago IL",10,7,97,0,0
"42233","Boston MA","Chicago IL",4,17,16,0,0
"42234","Boston MA","Chicago IL",7,2,1109,2,52
"42235","Boston MA","Chicago IL",11,25,127,0,0
"42236","Boston MA","Chicago IL",3,26,23,3,0
"42237","Boston MA","Chicago IL",8,3,550,1,88
"42238","Boston MA","Chicago IL",8,10,672,1,129
"42239","Boston MA","Chicago IL",2,7,155,1,4
"42240","Boston MA","Chicago IL",11,24,-64,0,0
"42241","Boston MA","Chicago IL",11,28,2,0,38
"42242","Boston MA","Chicago IL",3,31,786,5,0
"42243","Boston MA","Chicago IL",2,25,553,1,0
"42244","Boston MA","Chicago IL",11,8,-74,0,0
"42245","Boston MA","Chicago IL",11,4,-114,0,0
"42246","Boston MA","Chicago IL",2,13,194,5,6
"42247","Boston MA","Chicago IL",11,17,88,0,0
"42248","Boston MA","Chicago IL",12,26,579,4,0
"42249","Boston MA","Chicago IL",4,4,440,1,0
"42250","Boston MA","Chicago IL",12,1,1291,0,0
"42251","Boston MA","Chicago IL",4,21,339,0,0
"42252","Boston MA","Chicago IL",8,1,564,0,0
"42253","Boston MA","Chicago IL",2,26,561,3,0
"42254","Boston MA","Chicago IL",6,23,528,0,93
"42255","Boston MA","Chicago IL",7,21,339,4,0
"42256","Boston MA","Chicago IL",7,14,219,1,0
"42257","Boston MA","Chicago IL",9,15,-5,0,0
"42258","Boston MA","Chicago IL",3,25,235,1,0
"42259","Boston MA","Chicago IL",12,18,105,1,0
"42260","Boston MA","Chicago IL",7,22,-6,1,7
"42261","Boston MA","Chicago IL",2,1,628,3,27
"42262","Boston MA","Chicago IL",6,28,560,1,0
"42263","Boston MA","Chicago IL",11,13,-13,0,0
"42264","Boston MA","Chicago IL",10,13,146,0,0
"42265","Boston MA","Chicago IL",12,24,363,1,0
"42266","Boston MA","Chicago IL",3,27,938,3,0
"42267","Boston MA","Chicago IL",4,10,734,7,0
"42268","Boston MA","Chicago IL",4,11,201,6,0
"42269","Boston MA","Chicago IL",9,21,127,0,0
"42270","Boston MA","Chicago IL",1,16,54,1,0
"42271","Boston MA","Chicago IL",2,3,200,4,0
"42272","Boston MA","Chicago IL",6,20,225,1,0
"42273","Boston MA","Chicago IL",10,29,-57,1,0
"42274","Boston MA","Chicago IL",7,20,874,0,0
"42275","Boston MA","Chicago IL",9,25,-44,0,0
"42276","Boston MA","Chicago IL",1,8,577,1,0
"42277","Boston MA","Chicago IL",11,3,69,2,0
"42278","Boston MA","Chicago IL",8,15,726,0,7
"42279","Boston MA","Chicago IL",12,2,-9,0,0
"42280","Boston MA","Chicago IL",8,19,539,0,0
"42281","Boston MA","Chicago IL",12,11,133,0,0
"42282","Boston MA","Chicago IL",5,16,42,0,0
"42283","Boston MA","Chicago IL",1,23,885,3,0
"42284","Boston MA","Chicago IL",12,15,94,0,0
"42285","Boston MA","Chicago IL",7,8,225,0,0
"42286","Boston MA","Chicago IL",7,25,537,1,0
"42287","Boston MA","Chicago IL",10,27,354,0,0
"42288","Boston MA","Chicago IL",3,1,145,0,33
"42289","Boston MA","Chicago IL",6,6,1016,2,0
"42290","Boston MA","Chicago IL",4,12,167,3,0
"42291","Boston MA","Chicago IL",10,5,21,1,0
"42292","Boston MA","Chicago IL",10,2,-62,0,0
"42293","Boston MA","Chicago IL",11,29,47,0,0
"42294","Boston MA","Chicago IL",5,30,845,2,0
"42295","Boston MA","Chicago IL",3,10,-21,1,0
"42296","Boston MA","Chicago IL",2,20,-100,1,0
"42297","Boston MA","Chicago IL",1,4,-49,2,0
"42298","Boston MA","Chicago IL",5,31,-43,0,0
"42299","Boston MA","Chicago IL",9,19,315,0,0
"42300","Boston MA","Chicago IL",5,25,-92,0,0
"42301","Boston MA","Chicago IL",1,10,472,0,0
"42302","Boston MA","Chicago IL",10,30,-22,1,0
"42303","Boston MA","Chicago IL",1,27,294,1,21
"42304","Boston MA","Chicago IL",1,31,620,6,0
"42305","Boston MA","Chicago IL",12,6,-3,0,0
"42306","Boston MA","Chicago IL",5,7,282,2,0
"42307","Boston MA","Chicago IL",5,26,-132,1,0
"42308","Boston MA","Chicago IL",4,25,899,4,0
"42309","Boston MA","Chicago IL",8,4,1759,4,0
"42310","Boston MA","Chicago IL",9,7,15,0,0
"42311","Boston MA","Chicago IL",2,19,-28,0,0
"42312","Boston MA","Chicago IL",11,16,221,0,0
"42313","Boston MA","Chicago IL",5,29,-34,0,0
"42314","Boston MA","Chicago IL",6,27,739,0,107
"42315","Boston MA","Chicago IL",8,27,-110,1,0
"42316","Boston MA","Chicago IL",4,28,836,1,0
"42317","Boston MA","Chicago IL",9,26,486,0,0
"42318","Boston MA","Chicago IL",11,6,349,1,0
"42319","Boston MA","Chicago IL",1,28,792,4,0
"42320","Boston MA","Chicago IL",5,13,-31,0,0
"42321","Boston MA","Chicago IL",4,14,-78,0,0
"42322","Boston MA","Chicago IL",5,6,-131,0,0
"42323","Boston MA","Chicago IL",5,20,-12,1,0
"42324","Boston MA","Chicago IL",6,10,406,1,37
"42325","Boston MA","Chicago IL",6,9,705,1,0
"42326","Boston MA","Chicago IL",10,22,140,0,0
"42327","Boston MA","Chicago IL",2,8,441,3,37
"42328","Boston MA","Chicago IL",5,19,110,0,0
"42329","Boston MA","Chicago IL",1,22,544,1,0
"42330","Boston MA","Chicago IL",1,15,-10,0,0
"42331","Boston MA","Chicago IL",3,20,272,2,0
"42332","Boston MA","Chicago IL",4,2,41,1,0
"42333","Boston MA","Chicago IL",3,15,27,0,0
"42334","Boston MA","Chicago IL",12,28,29,1,0
"42335","Boston MA","Chicago IL",9,27,-47,0,0
"42336","Boston MA","Chicago IL",12,17,395,1,91
"42337","Boston MA","Chicago IL",4,5,-23,2,0
"42338","Boston MA","Chicago IL",10,20,50,1,0
"42339","Boston MA","Chicago IL",3,18,274,1,0
"42340","Boston MA","Chicago IL",4,24,-64,0,0
"42341","Boston MA","Chicago IL",5,17,-101,0,0
"42342","Boston MA","Chicago IL",4,16,294,0,0
"42343","Boston MA","Chicago IL",10,21,-56,0,0
"42344","Boston MA","Chicago IL",10,28,78,0,0
"42345","Boston MA","Chicago IL",8,20,132,0,0
"42346","Boston MA","Chicago IL",11,22,-46,0,0
"42347","Boston MA","Chicago IL",4,30,-54,0,0
"42348","Boston MA","Chicago IL",9,11,-107,0,0
"42349","Boston MA","Chicago IL",11,14,230,0,0
"42350","Boston MA","Chicago IL",3,11,-11,0,0
"42351","Boston MA","Chicago IL",3,30,826,1,0
"42352","Boston MA","Chicago IL",8,21,11,1,0
"42353","Boston MA","Chicago IL",8,11,705,1,0
"42354","Boston MA","Chicago IL",5,4,676,1,0
"42355","Boston MA","Chicago IL",8,14,197,1,0
"42356","Boston MA","Chicago IL",11,10,-79,1,0
"42357","Boston MA","Chicago IL",1,1,545,1,22
"42358","Boston MA","Chicago IL",7,1,207,0,46
"42359","Boston MA","Chicago IL",3,28,799,2,0
"42360","Boston MA","Chicago IL",12,8,-89,0,17
"42361","Boston MA","Chicago IL",11,26,-76,0,0
"42362","Boston MA","Chicago IL",7,6,199,0,0
"42363","Boston MA","Chicago IL",2,24,-70,0,0
"42364","Boston MA","Chicago IL",12,9,173,2,0
"42365","Boston MA","Chicago IL",6,25,239,0,0
"42366","Boston MA","Chicago IL",2,12,227,5,0
"42367","Boston MA","Chicago IL",3,13,341,1,0
"42368","Boston MA","Chicago IL",7,15,-79,0,0
"42369","Boston MA","Chicago IL",4,3,27,0,0
"42370","Boston MA","Chicago IL",2,10,361,2,30
"42371","Boston MA","Chicago IL",1,12,1,0,0
"42372","Boston MA","Chicago IL",10,1,-36,0,0
"42373","Boston MA","Chicago IL",6,3,698,1,0
"42374","Boston MA","Chicago IL",6,26,388,1,24
"42375","Boston MA","Chicago IL",6,2,-87,0,0
"42376","Boston MA","Chicago IL",9,29,585,0,0
"42377","Boston MA","Chicago IL",3,5,-76,0,0
"42378","Boston MA","Chicago IL",6,4,805,1,0
"42379","Boston MA","Chicago IL",5,28,47,0,0
"42380","Boston MA","Chicago IL",12,22,757,0,137
"42381","Boston MA","Chicago IL",1,18,52,1,0
"42382","Boston MA","Chicago IL",1,30,14,2,0
